0408-21-36-01-124,memo, 74237.78685712814 
0413-16-02-48-468,memo, 75899.18576908112 
1027-11-11-06-240,memo, 128233.44620084763 
1027-11-16-53-003,memo, 128143.88134098053 
1029-09-02-59-960,memo, 141322.65363550186 
1029-09-03-01-231,memo, 141362.53551769257 
